589308;Arts Therapy - Arts Therapy For Self Healing (Part One);/course/art-therapy-for-everyone/;609.99;
1016734;Cisco CCNA / ICND1 (100-105) Complete Course: Sims and GNS3;/course/cisco-ccent-icnd1-100-105-complete-course-sims-and-gns3/;69.99;
1248866;Alteryx Bootcamp;/course/alteryx-bootcamp/;234.99;
1236568;The Absolute Beginners Guide to Cyber Security 2020 - Part 1;/course/the-absolute-beginners-guide-to-information-cyber-security/;309.99;
1122362;Visually Effective Excel Dashboards;/course/excel-dashboards-reports/;534.99;
687720;Six Sigma White Belt;/course/six-sigma-white-belt/;114.99;
2473048;Complete Python Developer in 2020: Zero to Mastery;/course/complete-python-developer-zero-to-mastery/;609.99;
1212244;Android O & Java - The Complete Android Development Bootcamp;/course/android-app-development-with-java/;609.99;
1109926;GraphQL with React: The Complete Developers Guide;/course/graphql-with-react-course/;459.99;
1207960;The Complete Android Kotlin Developer Course;/course/the-complete-kotlin-developer-course/;609.99;
661030;Build a Dropshipping Empire From Scratch [Proven Blueprint];/course/dropship-your-way-to-2000-per-week-the-complete-blueprint/;489.99;
